,unit,carriage,destination,origin,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
2262,MIO_TKM,OWN,NL,AT,15.0,16.0,19.0,13.0,23.0,21.0,14.0,29.0,19.0,28.0
2263,MIO_TKM,OWN,NL,BE,191.0,137.0,114.0,108.0,113.0,176.0,165.0,160.0,210.0,194.0
2264,MIO_TKM,OWN,NL,BG,,,26.0,,,,,,,
2265,MIO_TKM,OWN,NL,CH,8.0,3.0,,,1.0,,,,,
2266,MIO_TKM,OWN,NL,CZ,3.0,9.0,,18.0,34.0,40.0,57.0,64.0,5.0,14.0
2267,MIO_TKM,OWN,NL,DE,274.0,242.0,284.0,285.0,266.0,292.0,342.0,356.0,411.0,415.0
2268,MIO_TKM,OWN,NL,DK,,,,26.0,3.0,,,10.0,6.0,17.0
2269,MIO_TKM,OWN,NL,EE,,,,,,,,,,
2270,MIO_TKM,OWN,NL,EL,,,,,1.0,,,,,
2271,MIO_TKM,OWN,NL,ES,24.0,,,,,,,13.0,11.0,
2272,MIO_TKM,OWN,NL,EU15,,,,,,,,,,
2273,MIO_TKM,OWN,NL,FI,,,,2.0,,,1.0,,,
2274,MIO_TKM,OWN,NL,FR,29.0,34.0,30.0,21.0,15.0,6.0,22.0,11.0,16.0,8.0
2275,MIO_TKM,OWN,NL,HR,,,,4.0,2.0,2.0,,7.0,18.0,2.0
2276,MIO_TKM,OWN,NL,HU,7.0,7.0,25.0,25.0,3.0,9.0,19.0,2.0,8.0,17.0
2277,MIO_TKM,OWN,NL,IE,,,,4.0,,,1.0,2.0,1.0,1.0
2278,MIO_TKM,OWN,NL,IT,8.0,20.0,29.0,,,,,,,12.0
2279,MIO_TKM,OWN,NL,LT,,,9.0,10.0,5.0,7.0,,,15.0,
2280,MIO_TKM,OWN,NL,LU,35.0,30.0,33.0,20.0,14.0,11.0,4.0,13.0,6.0,2.0
2281,MIO_TKM,OWN,NL,LV,,,,1.0,,,,,,
2282,MIO_TKM,OWN,NL,NO,4.0,0.0,,,1.0,19.0,,2.0,,6.0
2283,MIO_TKM,OWN,NL,PL,471.0,328.0,333.0,125.0,167.0,224.0,244.0,181.0,92.0,141.0
2284,MIO_TKM,OWN,NL,PT,,,4.0,,7.0,27.0,1.0,76.0,7.0,24.0
2285,MIO_TKM,OWN,NL,RO,35.0,44.0,36.0,1.0,5.0,25.0,6.0,24.0,38.0,25.0
2286,MIO_TKM,OWN,NL,SE,2.0,3.0,6.0,1.0,4.0,1.0,16.0,7.0,9.0,
2287,MIO_TKM,OWN,NL,SI,15.0,,,12.0,5.0,3.0,6.0,3.0,11.0,0.0
2288,MIO_TKM,OWN,NL,SK,,16.0,20.0,,5.0,,9.0,7.0,,
2289,MIO_TKM,OWN,NL,UK,15.0,14.0,34.0,33.0,28.0,21.0,43.0,14.0,1.0,0.0
2290,MIO_TKM,OWN,NO,AT,4.0,,,3.0,,,,6.0,3.0,
2291,MIO_TKM,OWN,NO,BE,,,,,,,3.0,,,
2292,MIO_TKM,OWN,NO,CZ,,,9.0,,,,,,,4.0
2293,MIO_TKM,OWN,NO,DE,,,,,,4.0,,,,
2294,MIO_TKM,OWN,NO,DK,3.0,,1.0,50.0,2.0,3.0,,1.0,3.0,
2295,MIO_TKM,OWN,NO,EE,,,,,17.0,,23.0,23.0,13.0,21.0
2296,MIO_TKM,OWN,NO,EU15,,,,,,,,,,
2297,MIO_TKM,OWN,NO,FI,,,,,,1.0,,10.0,4.0,
2298,MIO_TKM,OWN,NO,FR,,,,,,,,,,
2299,MIO_TKM,OWN,NO,HU,,,0.0,,,,,,,2.0
2300,MIO_TKM,OWN,NO,IT,,,,,,,,,,
2301,MIO_TKM,OWN,NO,LT,1.0,3.0,10.0,,17.0,5.0,2.0,1.0,,3.0
2302,MIO_TKM,OWN,NO,LU,,,,,,,0.0,,,
2303,MIO_TKM,OWN,NO,LV,,,,,,,,3.0,,
2304,MIO_TKM,OWN,NO,NL,26.0,16.0,2.0,5.0,3.0,6.0,10.0,16.0,10.0,6.0
2305,MIO_TKM,OWN,NO,PL,52.0,1.0,1.0,17.0,25.0,19.0,44.0,23.0,9.0,60.0
2306,MIO_TKM,OWN,NO,PT,,,,,,,,,,
2307,MIO_TKM,OWN,NO,RO,,6.0,,,14.0,7.0,,10.0,2.0,2.0
2308,MIO_TKM,OWN,NO,SE,26.0,22.0,61.0,34.0,34.0,62.0,34.0,68.0,50.0,16.0
2309,MIO_TKM,OWN,NO,SI,,,4.0,,,,,,,
2310,MIO_TKM,OWN,NO,SK,,,,,,,,,,
2311,MIO_TKM,OWN,NO,UK,3.0,,,1.0,,,1.0,1.0,,
2312,MIO_TKM,OWN,OTH,BE,,,,,,,,,,
2313,MIO_TKM,OWN,OTH,DE,,,,,,,,,,
2314,MIO_TKM,OWN,OTH,DK,,,,,,,,,,
2315,MIO_TKM,OWN,OTH,ES,,,,,,,,,,
2316,MIO_TKM,OWN,OTH,EU15,,,,,,,,,,
2317,MIO_TKM,OWN,OTH,FR,,,,,,,,,,
2318,MIO_TKM,OWN,OTH,IT,,,,,,,,,,
2319,MIO_TKM,OWN,OTH,NL,,,,,,,,,,
2320,MIO_TKM,OWN,OTH,UK,,,,,,,,,,
2321,MIO_TKM,OWN,PL,AT,,,,1.0,3.0,1.0,4.0,,,8.0
2322,MIO_TKM,OWN,PL,BE,,,,,,,2.0,2.0,2.0,
2323,MIO_TKM,OWN,PL,BG,,27.0,,,,32.0,,,,
2324,MIO_TKM,OWN,PL,CZ,8.0,13.0,19.0,32.0,18.0,21.0,24.0,16.0,42.0,42.0
2325,MIO_TKM,OWN,PL,DE,5.0,36.0,23.0,53.0,92.0,94.0,55.0,72.0,64.0,98.0
2326,MIO_TKM,OWN,PL,DK,10.0,,,6.0,7.0,49.0,27.0,,11.0,14.0
2327,MIO_TKM,OWN,PL,EE,,,,,3.0,,4.0,,2.0,
2328,MIO_TKM,OWN,PL,ES,,,,,,,,12.0,,
2329,MIO_TKM,OWN,PL,EU15,,,,,,,,,,
2330,MIO_TKM,OWN,PL,FR,,,,,,,,,,
2331,MIO_TKM,OWN,PL,HR,,1.0,,,,2.0,3.0,,5.0,
2332,MIO_TKM,OWN,PL,HU,1.0,7.0,9.0,9.0,5.0,2.0,1.0,2.0,5.0,17.0
2333,MIO_TKM,OWN,PL,IE,,4.0,,,,,,7.0,13.0,
2334,MIO_TKM,OWN,PL,IT,,,,,,,,,,
2335,MIO_TKM,OWN,PL,LT,25.0,7.0,28.0,22.0,18.0,31.0,17.0,50.0,16.0,19.0
2336,MIO_TKM,OWN,PL,LU,,2.0,,7.0,,,,0.0,,
2337,MIO_TKM,OWN,PL,LV,10.0,,4.0,,26.0,10.0,7.0,5.0,,4.0
2338,MIO_TKM,OWN,PL,NL,8.0,13.0,31.0,20.0,11.0,4.0,6.0,29.0,19.0,18.0
2339,MIO_TKM,OWN,PL,PT,,,,,,,3.0,4.0,33.0,
2340,MIO_TKM,OWN,PL,RO,70.0,52.0,28.0,44.0,32.0,36.0,74.0,27.0,14.0,6.0
2341,MIO_TKM,OWN,PL,SE,13.0,,10.0,,2.0,6.0,1.0,0.0,0.0,0.0
2342,MIO_TKM,OWN,PL,SI,2.0,4.0,3.0,8.0,3.0,7.0,,,,
2343,MIO_TKM,OWN,PL,SK,66.0,13.0,3.0,25.0,6.0,7.0,28.0,16.0,9.0,2.0
2344,MIO_TKM,OWN,PL,UK,,0.0,,6.0,,,,5.0,,
2345,MIO_TKM,OWN,PT,AT,,,,,,,,,,
2346,MIO_TKM,OWN,PT,BE,,,,,,5.0,,,,4.0
2347,MIO_TKM,OWN,PT,CH,,13.0,,,,,,,,
2348,MIO_TKM,OWN,PT,CZ,,,,,,,,,,
2349,MIO_TKM,OWN,PT,DE,,,,10.0,,,,,,8.0
2350,MIO_TKM,OWN,PT,DK,,,,,,,,,,
2351,MIO_TKM,OWN,PT,ES,111.0,56.0,85.0,83.0,68.0,90.0,85.0,73.0,82.0,87.0
2352,MIO_TKM,OWN,PT,EU15,,,,,,,,,,
2353,MIO_TKM,OWN,PT,FR,,,,,5.0,,,,,
2354,MIO_TKM,OWN,PT,HU,,,,,,,,,5.0,
2355,MIO_TKM,OWN,PT,IT,,,,,,,,,,
2356,MIO_TKM,OWN,PT,LU,0.0,,,,,3.0,,1.0,,2.0
2357,MIO_TKM,OWN,PT,NL,,5.0,4.0,,,,9.0,,,
2358,MIO_TKM,OWN,PT,NO,,,,,,,,,,
2359,MIO_TKM,OWN,PT,PL,,,,,,12.0,,,,
2360,MIO_TKM,OWN,PT,RO,6.0,27.0,,14.0,15.0,,2.0,2.0,2.0,
2361,MIO_TKM,OWN,PT,SE,,,,,,,,,,
2362,MIO_TKM,OWN,PT,SI,,,,,,,,,,
2363,MIO_TKM,OWN,PT,SK,,,,,,17.0,,13.0,,
2364,MIO_TKM,OWN,PT,UK,1.0,,2.0,5.0,1.0,2.0,10.0,2.0,,
2365,MIO_TKM,OWN,RO,AT,0.0,,,,,,3.0,0.0,1.0,3.0
2366,MIO_TKM,OWN,RO,BE,,,,,,,,,,
2367,MIO_TKM,OWN,RO,BG,10.0,15.0,15.0,29.0,150.0,6.0,31.0,107.0,28.0,18.0
2368,MIO_TKM,OWN,RO,CH,,,,,,,,,,
2369,MIO_TKM,OWN,RO,CZ,0.0,2.0,,,,2.0,,6.0,,3.0
2370,MIO_TKM,OWN,RO,DE,3.0,8.0,,6.0,3.0,2.0,21.0,,23.0,2.0
2371,MIO_TKM,OWN,RO,DK,,,,,,,,,,
2372,MIO_TKM,OWN,RO,EL,,,,,,,,,,5.0
2373,MIO_TKM,OWN,RO,EU15,,,,,,,,,,
2374,MIO_TKM,OWN,RO,FR,,,,,,,,,,
2375,MIO_TKM,OWN,RO,HR,0.0,,0.0,,1.0,3.0,2.0,1.0,,
2376,MIO_TKM,OWN,RO,HU,55.0,30.0,33.0,39.0,37.0,26.0,32.0,39.0,37.0,41.0
2377,MIO_TKM,OWN,RO,IT,,,,,,,,,,
2378,MIO_TKM,OWN,RO,LU,,2.0,,,,,,,,
2379,MIO_TKM,OWN,RO,NL,7.0,,,3.0,2.0,7.0,3.0,,11.0,8.0
2380,MIO_TKM,OWN,RO,PL,55.0,142.0,,3.0,59.0,50.0,118.0,29.0,28.0,46.0
2381,MIO_TKM,OWN,RO,SE,,,,,,,,,,
2382,MIO_TKM,OWN,RO,SI,,4.0,,,,,,3.0,2.0,
2383,MIO_TKM,OWN,RO,SK,4.0,1.0,30.0,,2.0,,,,0.0,6.0
2384,MIO_TKM,OWN,RO,UK,,,20.0,3.0,,,,,,
2385,MIO_TKM,OWN,RS,AT,,,,2.0,,,1.0,,1.0,
2386,MIO_TKM,OWN,RS,BG,,10.0,4.0,44.0,3.0,38.0,10.0,15.0,,6.0
2387,MIO_TKM,OWN,RS,CZ,,,6.0,,,3.0,,,,
2388,MIO_TKM,OWN,RS,DE,,,,,,,,,,2.0
2389,MIO_TKM,OWN,RS,HR,1.0,11.0,5.0,9.0,8.0,9.0,4.0,4.0,5.0,14.0
2390,MIO_TKM,OWN,RS,HU,0.0,1.0,0.0,5.0,0.0,5.0,6.0,0.0,3.0,0.0
2391,MIO_TKM,OWN,RS,IT,,21.0,33.0,,,16.0,,22.0,24.0,
2392,MIO_TKM,OWN,RS,NL,,22.0,,,,,,,,
2393,MIO_TKM,OWN,RS,PL,,,3.0,,,,3.0,,,
2394,MIO_TKM,OWN,RS,RO,5.0,10.0,2.0,9.0,3.0,8.0,8.0,3.0,9.0,20.0
2395,MIO_TKM,OWN,RS,SI,8.0,16.0,6.0,1.0,5.0,5.0,6.0,14.0,5.0,9.0
2396,MIO_TKM,OWN,RS,SK,3.0,,,,,,,,,
2397,MIO_TKM,OWN,RS_ME,AT,,,,,,,,,,
2398,MIO_TKM,OWN,RS_ME,BE,,,,,,,,,,
2399,MIO_TKM,OWN,RS_ME,BG,,,,,,,,,,
2400,MIO_TKM,OWN,RS_ME,CZ,,,,,,,,,,
2401,MIO_TKM,OWN,RS_ME,DE,,,,,,,,,,
2402,MIO_TKM,OWN,RS_ME,EL,,,,,,,,,,
2403,MIO_TKM,OWN,RS_ME,HU,,,,,,,,,,
2404,MIO_TKM,OWN,RS_ME,IT,,,,,,,,,,
2405,MIO_TKM,OWN,RS_ME,LU,,,,,,,,,,
2406,MIO_TKM,OWN,RS_ME,NL,,,,,,,,,,
2407,MIO_TKM,OWN,RS_ME,SI,,,,,,,,,,
2408,MIO_TKM,OWN,RS_ME,SK,,,,,,,,,,
2409,MIO_TKM,OWN,RU,AT,,,,,,2.0,,,,
2410,MIO_TKM,OWN,RU,BE,,,,,,,,,,
2411,MIO_TKM,OWN,RU,BG,,,,,,,16.0,15.0,,
2412,MIO_TKM,OWN,RU,CZ,,22.0,,9.0,,33.0,19.0,,,7.0
2413,MIO_TKM,OWN,RU,DE,7.0,,,,,,,,,20.0
2414,MIO_TKM,OWN,RU,EE,,3.0,26.0,15.0,7.0,18.0,4.0,9.0,4.0,2.0
2415,MIO_TKM,OWN,RU,ES,,,,,,,,28.0,,
2416,MIO_TKM,OWN,RU,FI,,,,,3.0,,1.0,,,
2417,MIO_TKM,OWN,RU,HR,,,,,,,,,9.0,
2418,MIO_TKM,OWN,RU,HU,2.0,20.0,1.0,,5.0,9.0,8.0,2.0,5.0,
2419,MIO_TKM,OWN,RU,LT,,,1.0,,5.0,27.0,13.0,4.0,50.0,12.0
2420,MIO_TKM,OWN,RU,LV,,,3.0,6.0,,8.0,4.0,9.0,6.0,6.0
2421,MIO_TKM,OWN,RU,NL,,,4.0,,,,,,3.0,
2422,MIO_TKM,OWN,RU,NO,,,,,,,,,,
2423,MIO_TKM,OWN,RU,PL,,,,13.0,,164.0,18.0,13.0,62.0,68.0
2424,MIO_TKM,OWN,RU,RO,16.0,,,30.0,3.0,,13.0,,4.0,
2425,MIO_TKM,OWN,RU,SE,,,,,,,,,,
2426,MIO_TKM,OWN,RU,SI,,,,,4.0,,15.0,7.0,7.0,4.0
2427,MIO_TKM,OWN,RU,SK,,7.0,,,16.0,,,,,
2428,MIO_TKM,OWN,RU,UK,,,,,2.0,,,,,
2429,MIO_TKM,OWN,SE,AT,6.0,7.0,5.0,2.0,,,16.0,,4.0,2.0
2430,MIO_TKM,OWN,SE,BE,,,,,,,,1.0,,
2431,MIO_TKM,OWN,SE,CZ,0.0,,,,,1.0,,,,
2432,MIO_TKM,OWN,SE,DE,2.0,12.0,,18.0,5.0,4.0,4.0,24.0,24.0,8.0
2433,MIO_TKM,OWN,SE,DK,25.0,13.0,24.0,4.0,26.0,6.0,18.0,5.0,24.0,17.0
2434,MIO_TKM,OWN,SE,EE,,6.0,9.0,,,2.0,,,2.0,
2435,MIO_TKM,OWN,SE,ES,,,,,,,,,,
2436,MIO_TKM,OWN,SE,EU15,,,,,,,,,,
2437,MIO_TKM,OWN,SE,FI,,,2.0,1.0,5.0,14.0,7.0,5.0,0.0,
2438,MIO_TKM,OWN,SE,FR,,,,,,,,,,
2439,MIO_TKM,OWN,SE,HU,3.0,,3.0,2.0,,,1.0,2.0,,0.0
2440,MIO_TKM,OWN,SE,IE,,,,,,,,,,
2441,MIO_TKM,OWN,SE,IT,,,,,,,,,,
2442,MIO_TKM,OWN,SE,LT,3.0,3.0,1.0,0.0,3.0,,3.0,1.0,4.0,2.0
2443,MIO_TKM,OWN,SE,LV,,0.0,,1.0,2.0,6.0,3.0,,,
2444,MIO_TKM,OWN,SE,NL,20.0,28.0,8.0,23.0,10.0,26.0,23.0,12.0,6.0,13.0
2445,MIO_TKM,OWN,SE,NO,46.0,129.0,71.0,67.0,34.0,32.0,48.0,139.0,223.0,84.0
2446,MIO_TKM,OWN,SE,PL,81.0,90.0,86.0,79.0,85.0,39.0,38.0,39.0,107.0,58.0
2447,MIO_TKM,OWN,SE,PT,,,,,,,,,,
2448,MIO_TKM,OWN,SE,RO,2.0,15.0,20.0,21.0,25.0,,13.0,6.0,19.0,11.0
2449,MIO_TKM,OWN,SE,SI,,,4.0,,,11.0,4.0,,,
2450,MIO_TKM,OWN,SE,SK,,,,,,,,,,
2451,MIO_TKM,OWN,SE,UK,0.0,,,0.0,,0.0,,,,
2452,MIO_TKM,OWN,SI,AT,22.0,39.0,38.0,44.0,35.0,37.0,30.0,22.0,33.0,21.0
2453,MIO_TKM,OWN,SI,BE,7.0,0.0,0.0,1.0,4.0,,,,,
2454,MIO_TKM,OWN,SI,BG,17.0,,,,,,,,,
2455,MIO_TKM,OWN,SI,CZ,,,,,10.0,,,5.0,,
2456,MIO_TKM,OWN,SI,DE,3.0,3.0,,1.0,8.0,2.0,9.0,2.0,7.0,2.0
2457,MIO_TKM,OWN,SI,FR,,,,,,,,,,
2458,MIO_TKM,OWN,SI,HR,42.0,59.0,46.0,33.0,37.0,40.0,11.0,18.0,38.0,32.0
2459,MIO_TKM,OWN,SI,HU,4.0,18.0,18.0,8.0,10.0,10.0,8.0,13.0,9.0,1.0
2460,MIO_TKM,OWN,SI,IT,0.0,16.0,0.0,12.0,4.0,1.0,10.0,13.0,1.0,3.0
2461,MIO_TKM,OWN,SI,LT,,,,,,,9.0,,,
2462,MIO_TKM,OWN,SI,NL,,,,,,,5.0,,,
2463,MIO_TKM,OWN,SI,PL,,3.0,43.0,16.0,21.0,8.0,1.0,,,9.0
2464,MIO_TKM,OWN,SI,RO,19.0,1.0,12.0,9.0,10.0,23.0,8.0,12.0,9.0,4.0
2465,MIO_TKM,OWN,SI,SE,,12.0,,,,,,,,
2466,MIO_TKM,OWN,SI,SK,,,,,,,,,,
2467,MIO_TKM,OWN,SI,UK,3.0,,,,,,,,,
2468,MIO_TKM,OWN,SK,AT,5.0,10.0,9.0,16.0,15.0,10.0,27.0,7.0,9.0,11.0
2469,MIO_TKM,OWN,SK,BE,,,,,0.0,3.0,,,,
2470,MIO_TKM,OWN,SK,BG,18.0,,,,58.0,,,,,
2471,MIO_TKM,OWN,SK,CZ,66.0,56.0,64.0,82.0,94.0,70.0,76.0,51.0,55.0,68.0
2472,MIO_TKM,OWN,SK,DE,4.0,9.0,3.0,,5.0,7.0,,17.0,6.0,8.0
2473,MIO_TKM,OWN,SK,ES,,17.0,,,,,,,,
2474,MIO_TKM,OWN,SK,FR,,,,,,,,,,
2475,MIO_TKM,OWN,SK,HR,,3.0,5.0,,1.0,,0.0,,,
2476,MIO_TKM,OWN,SK,HU,18.0,26.0,22.0,27.0,19.0,16.0,21.0,31.0,26.0,42.0
2477,MIO_TKM,OWN,SK,IE,,,,,,,,,1.0,
2478,MIO_TKM,OWN,SK,IT,,,,,,,,,,
2479,MIO_TKM,OWN,SK,LT,,,,,,,0.0,,0.0,
2480,MIO_TKM,OWN,SK,LU,1.0,,,1.0,,,,,,
2481,MIO_TKM,OWN,SK,NL,,2.0,,,11.0,23.0,,,,
2482,MIO_TKM,OWN,SK,PL,203.0,212.0,220.0,155.0,153.0,164.0,140.0,140.0,198.0,99.0
2483,MIO_TKM,OWN,SK,PT,,,,,,,,7.0,,
2484,MIO_TKM,OWN,SK,RO,10.0,19.0,33.0,12.0,24.0,26.0,19.0,8.0,24.0,9.0
2485,MIO_TKM,OWN,SK,SI,,1.0,6.0,0.0,2.0,1.0,,2.0,9.0,3.0
2486,MIO_TKM,OWN,SK,UK,,,,,,,,,,
2487,MIO_TKM,OWN,SL,LV,,,,,,,,,,
2488,MIO_TKM,OWN,SM,HU,1.0,,,,,,,,,
2489,MIO_TKM,OWN,SM,IT,2.0,0.0,1.0,8.0,7.0,1.0,2.0,13.0,2.0,8.0
2490,MIO_TKM,OWN,SM,UK,,,,,0.0,,,,,
2491,MIO_TKM,OWN,TJ,DE,,,,,,,,,,
2492,MIO_TKM,OWN,TN,IT,,,,,,,,,,15.0
2493,MIO_TKM,OWN,TR,AT,,1.0,,,,,,,5.0,
2494,MIO_TKM,OWN,TR,BG,,,30.0,42.0,16.0,,18.0,30.0,30.0,37.0
2495,MIO_TKM,OWN,TR,CZ,,,,,,,,,,14.0
2496,MIO_TKM,OWN,TR,DE,,,,,,,,,,
2497,MIO_TKM,OWN,TR,DK,,,,,,,,,,
2498,MIO_TKM,OWN,TR,EU15,,,,,,,,,,
2499,MIO_TKM,OWN,TR,FR,,,,,,,,,,
2500,MIO_TKM,OWN,TR,HR,,,,,2.0,,,,,
2501,MIO_TKM,OWN,TR,HU,,6.0,4.0,14.0,,,,11.0,6.0,3.0
2502,MIO_TKM,OWN,TR,IE,,,,,,,,,,
2503,MIO_TKM,OWN,TR,NL,,,,,,,1.0,,,
2504,MIO_TKM,OWN,TR,PL,,,,,,,,28.0,,
2505,MIO_TKM,OWN,TR,RO,22.0,46.0,43.0,21.0,25.0,29.0,25.0,6.0,10.0,5.0
2506,MIO_TKM,OWN,TR,SE,,,,,,,,,,
2507,MIO_TKM,OWN,TR,SI,,,,,,,5.0,,,
2508,MIO_TKM,OWN,TR,SK,,,,15.0,,,,,,
2509,MIO_TKM,OWN,TR,UK,,,,,,,,,,
2510,MIO_TKM,OWN,UA,AT,,,,,,,,,,
2511,MIO_TKM,OWN,UA,BG,,,,,,18.0,,,,
2512,MIO_TKM,OWN,UA,CZ,,,,2.0,7.0,,,2.0,,
2513,MIO_TKM,OWN,UA,DE,12.0,,8.0,,,,,1.0,4.0,12.0
2514,MIO_TKM,OWN,UA,EL,,,,,,,,,5.0,5.0
2515,MIO_TKM,OWN,UA,FR,,,,,,,,,,
2516,MIO_TKM,OWN,UA,HU,1.0,4.0,3.0,7.0,1.0,3.0,1.0,13.0,9.0,1.0
2517,MIO_TKM,OWN,UA,IT,,,,,,,,,,
2518,MIO_TKM,OWN,UA,LT,,,,0.0,,,,,,
2519,MIO_TKM,OWN,UA,NL,,,,,11.0,,,,,
2520,MIO_TKM,OWN,UA,NO,25.0,16.0,,,3.0,5.0,,,13.0,
2521,MIO_TKM,OWN,UA,PL,30.0,53.0,54.0,1.0,2.0,22.0,14.0,68.0,9.0,41.0
2522,MIO_TKM,OWN,UA,PT,,,,,,,,,,
2523,MIO_TKM,OWN,UA,RO,3.0,,3.0,5.0,1.0,,1.0,,,
2524,MIO_TKM,OWN,UA,SI,8.0,,,,,,7.0,,,
2525,MIO_TKM,OWN,UA,SK,0.0,,1.0,,,3.0,,,,
2526,MIO_TKM,OWN,UK,AT,34.0,11.0,3.0,14.0,15.0,17.0,22.0,11.0,4.0,1.0
2527,MIO_TKM,OWN,UK,BE,8.0,38.0,24.0,14.0,16.0,6.0,28.0,12.0,31.0,39.0
2528,MIO_TKM,OWN,UK,CH,,,,1.0,,,,,,
2529,MIO_TKM,OWN,UK,CZ,0.0,,6.0,17.0,15.0,38.0,6.0,4.0,12.0,
2530,MIO_TKM,OWN,UK,DE,23.0,22.0,23.0,69.0,2.0,18.0,24.0,52.0,27.0,39.0
2531,MIO_TKM,OWN,UK,DK,,,,,,,,,,
2532,MIO_TKM,OWN,UK,ES,,21.0,,4.0,6.0,15.0,,18.0,7.0,10.0
2533,MIO_TKM,OWN,UK,EU15,,,,,,,,,,
2534,MIO_TKM,OWN,UK,FR,,0.0,13.0,4.0,2.0,2.0,11.0,,51.0,56.0
2535,MIO_TKM,OWN,UK,HU,15.0,10.0,14.0,12.0,10.0,10.0,23.0,13.0,16.0,50.0
2536,MIO_TKM,OWN,UK,IE,110.0,93.0,99.0,92.0,57.0,61.0,48.0,75.0,62.0,78.0
2537,MIO_TKM,OWN,UK,IT,,,,,9.0,,10.0,,,75.0
2538,MIO_TKM,OWN,UK,LT,,,,,,2.0,,14.0,,6.0
2539,MIO_TKM,OWN,UK,LU,4.0,5.0,3.0,4.0,2.0,0.0,1.0,1.0,1.0,2.0
2540,MIO_TKM,OWN,UK,LV,,,,,,,,,,
2541,MIO_TKM,OWN,UK,NL,90.0,79.0,51.0,50.0,81.0,110.0,123.0,119.0,149.0,88.0
2542,MIO_TKM,OWN,UK,NO,,,,,,,,,,
2543,MIO_TKM,OWN,UK,PL,270.0,217.0,102.0,337.0,146.0,80.0,176.0,161.0,86.0,122.0
2544,MIO_TKM,OWN,UK,PT,40.0,,22.0,17.0,,24.0,,5.0,14.0,5.0
2545,MIO_TKM,OWN,UK,RO,29.0,47.0,24.0,103.0,66.0,36.0,49.0,9.0,12.0,11.0
2546,MIO_TKM,OWN,UK,SE,,,,,,,,,11.0,
2547,MIO_TKM,OWN,UK,SI,16.0,,,,,,4.0,,2.0,
2548,MIO_TKM,OWN,UK,SK,14.0,18.0,60.0,36.0,,20.0,,,,
2549,MIO_TKM,OWN,UNK,BE,,,,,,,,,,
2550,MIO_TKM,OWN,UNK,DE,,,,,,,,,,
2551,MIO_TKM,OWN,UNK,UK,,,,,,,,,,
2552,MIO_TKM,OWN,UZ,DE,,,,,,,,,,
2553,MIO_TKM,OWN,VA,IT,,,,,,,,,,
2554,MIO_TKM,OWN,WORLD,AT,805.0,739.0,810.0,802.0,887.0,891.0,791.0,858.0,999.0,938.0
2555,MIO_TKM,OWN,WORLD,BE,775.0,562.0,644.0,741.0,655.0,726.0,750.0,661.0,1105.0,1073.0
2556,MIO_TKM,OWN,WORLD,BG,302.0,197.0,174.0,334.0,450.0,245.0,503.0,291.0,233.0,251.0
2557,MIO_TKM,OWN,WORLD,CH,69.0,116.0,46.0,107.0,128.0,245.0,103.0,154.0,161.0,112.0
2558,MIO_TKM,OWN,WORLD,CY,,,,,,,,,,
2559,MIO_TKM,OWN,WORLD,CZ,210.0,440.0,452.0,582.0,485.0,575.0,597.0,467.0,410.0,407.0
2560,MIO_TKM,OWN,WORLD,DE,1277.0,1352.0,1263.0,1437.0,1555.0,1481.0,1561.0,1682.0,1937.0,1999.0
2561,MIO_TKM,OWN,WORLD,DK,85.0,57.0,60.0,108.0,44.0,81.0,77.0,26.0,82.0,83.0
2562,MIO_TKM,OWN,WORLD,EE,9.0,18.0,78.0,47.0,48.0,25.0,41.0,35.0,32.0,51.0
2563,MIO_TKM,OWN,WORLD,EL,,0.0,13.0,46.0,2.0,0.0,0.0,5.0,6.0,11.0
2564,MIO_TKM,OWN,WORLD,ES,277.0,215.0,160.0,208.0,185.0,200.0,240.0,286.0,187.0,252.0
2565,MIO_TKM,OWN,WORLD,EU15,,,,,,,,,,
2566,MIO_TKM,OWN,WORLD,FI,,14.0,2.0,16.0,9.0,18.0,12.0,15.0,5.0,
2567,MIO_TKM,OWN,WORLD,FR,629.0,666.0,642.0,749.0,608.0,530.0,585.0,310.0,508.0,510.0
2568,MIO_TKM,OWN,WORLD,HR,129.0,200.0,135.0,134.0,109.0,104.0,74.0,105.0,111.0,114.0
2569,MIO_TKM,OWN,WORLD,HU,399.0,397.0,448.0,585.0,315.0,335.0,410.0,393.0,389.0,496.0
2570,MIO_TKM,OWN,WORLD,IE,121.0,101.0,104.0,100.0,66.0,66.0,49.0,87.0,84.0,89.0
2571,MIO_TKM,OWN,WORLD,IT,67.0,188.0,139.0,93.0,89.0,118.0,167.0,145.0,115.0,182.0
2572,MIO_TKM,OWN,WORLD,LI,,,,,,,1.0,1.0,1.0,1.0
2573,MIO_TKM,OWN,WORLD,LT,207.0,148.0,182.0,181.0,211.0,207.0,178.0,159.0,138.0,118.0
2574,MIO_TKM,OWN,WORLD,LU,486.0,507.0,630.0,671.0,455.0,479.0,262.0,205.0,154.0,141.0
2575,MIO_TKM,OWN,WORLD,LV,57.0,87.0,74.0,66.0,97.0,96.0,121.0,135.0,143.0,63.0
2576,MIO_TKM,OWN,WORLD,NL,1602.0,1586.0,1423.0,1626.0,1643.0,1788.0,1799.0,1689.0,1843.0,1820.0
2577,MIO_TKM,OWN,WORLD,NO,119.0,159.0,78.0,106.0,93.0,142.0,169.0,188.0,256.0,99.0
